main_to_int,n_substrates,n_extra_vars,iteration,mtry,nrounds,max_depth,k
2,40,10,3,7,30,4,13
2,40,20,3,2,30,4,5
2,40,30,3,2,20,4,7
2,40,40,3,12,30,4,7
2,40,50,3,2,20,4,9
2,40,0,4,3,50,4,13
2,40,1,4,3,20,6,13
2,40,3,4,4,30,4,9
2,40,5,4,3,50,4,13
2,40,10,4,2,30,4,11
2,40,20,4,2,30,4,7
2,40,30,4,2,30,4,5
2,40,40,4,2,30,4,7
2,40,50,4,2,30,4,5
2,40,0,5,3,50,4,11
2,40,1,5,3,30,4,13
2,40,3,5,3,30,4,13
2,40,5,5,2,30,4,13
2,40,10,5,2,30,4,5
2,40,20,5,2,50,4,9
2,40,30,5,2,30,4,5
2,40,40,5,2,30,4,5
2,40,50,5,2,30,4,7
2,40,0,6,3,30,6,13
2,40,1,6,3,50,4,13
2,40,3,6,3,30,4,13
2,40,5,6,2,50,4,13
2,40,10,6,2,50,4,9
2,40,20,6,2,30,4,5
2,40,30,6,2,30,4,5
2,40,40,6,2,30,4,5
2,40,50,6,2,30,4,7
2,40,0,7,3,50,4,7
2,40,1,7,3,50,4,13
2,40,3,7,3,20,4,9
2,40,5,7,3,30,4,13
2,40,10,7,4,30,4,7
2,40,20,7,2,30,4,5
2,40,30,7,2,30,4,5
2,40,40,7,2,20,4,5
2,40,50,7,2,20,4,5
2,40,0,8,3,50,4,13
2,40,1,8,3,30,4,13
2,40,3,8,3,50,4,13
2,40,5,8,5,30,4,13
2,40,10,8,2,20,6,11
2,40,20,8,2,30,4,5
2,40,30,8,2,20,4,7
2,40,40,8,2,20,4,13
2,40,50,8,2,30,4,11
2,40,0,9,3,50,4,13
2,40,1,9,3,50,4,13
2,40,3,9,4,30,4,13
2,40,5,9,3,30,4,13
2,40,10,9,2,30,4,7
2,40,20,9,7,20,4,9
2,40,30,9,9,20,4,5
2,40,40,9,2,30,4,5
2,40,50,9,2,30,4,5
2,40,0,10,3,50,4,13
2,40,1,10,3,50,4,13
2,40,3,10,3,30,4,13
2,40,5,10,3,30,4,13
2,40,10,10,4,30,4,9
2,40,20,10,2,20,6,5
2,40,30,10,2,30,4,5
2,40,40,10,2,30,4,5
2,40,50,10,14,30,4,5
2,40,0,11,3,50,4,13
2,40,1,11,3,50,4,13
2,40,3,11,3,20,4,13
2,40,5,11,5,20,4,13
2,40,10,11,7,20,4,13
2,40,20,11,17,30,4,13
2,40,30,11,2,30,4,9
2,40,40,11,12,30,4,7
2,40,50,11,14,30,4,9
2,40,0,12,3,50,4,13
2,40,1,12,3,30,4,13
2,40,3,12,3,30,4,13
2,40,5,12,5,30,4,13
2,40,10,12,7,20,6,13
2,40,20,12,17,20,6,5
2,40,30,12,25,20,6,5
2,40,40,12,22,10,6,5
2,40,50,12,40,20,4,5
2,40,0,13,3,50,4,13
2,40,1,13,3,50,4,13
2,40,3,13,3,30,4,13
2,40,5,13,2,30,4,13
2,40,10,13,2,20,6,5
2,40,20,13,7,20,4,5
2,40,30,13,2,30,4,7
2,40,40,13,2,30,4,5
2,40,50,13,2,20,6,7
2,40,0,14,3,50,4,13
2,40,1,14,3,50,4,13
2,40,3,14,3,50,4,13
2,40,5,14,3,30,4,13
2,40,10,14,2,30,4,13
2,40,20,14,2,30,4,5
2,40,30,14,2,20,4,5
2,40,40,14,12,30,4,5
2,40,50,14,2,20,4,5
2,40,0,15,3,50,4,13
2,40,1,15,3,50,4,13
2,40,3,15,3,30,4,13
2,40,5,15,5,30,4,13
2,40,10,15,4,30,4,7
2,40,20,15,2,20,6,5
2,40,30,15,9,30,4,5
2,40,40,15,2,30,4,11
2,40,50,15,14,30,4,7
2,40,0,16,3,50,4,9
2,40,1,16,3,50,4,13
2,40,3,16,3,30,4,13
2,40,5,16,3,30,4,13
2,40,10,16,4,30,4,7
2,40,20,16,2,30,4,5
2,40,30,16,2,30,4,5
2,40,40,16,12,30,4,5
2,40,50,16,2,20,4,5
2,40,0,17,3,50,4,13
2,40,1,17,3,50,4,13
2,40,3,17,3,30,4,13
2,40,5,17,2,30,4,5
2,40,10,17,2,30,4,7
2,40,20,17,2,30,4,5
2,40,30,17,2,30,4,5
2,40,40,17,2,30,4,5
2,40,50,17,2,30,4,7
2,40,0,18,3,50,4,13
2,40,1,18,3,30,4,13
2,40,3,18,3,50,4,13
2,40,5,18,5,30,4,13
2,40,10,18,2,30,4,13
2,40,20,18,2,30,4,7
2,40,30,18,2,30,4,5
2,40,40,18,2,30,4,5
2,40,50,18,2,20,4,11
2,40,0,19,3,50,4,13
2,40,1,19,3,50,4,13
2,40,3,19,3,30,4,13
2,40,5,19,2,50,4,13
2,40,10,19,2,50,4,13
2,40,20,19,2,30,4,5
2,40,30,19,2,30,4,5
2,40,40,19,2,20,4,5
2,40,50,19,2,20,4,5
2,40,0,20,3,50,4,13
2,40,1,20,3,30,4,7
2,40,3,20,3,30,4,13
2,40,5,20,3,20,6,13
2,40,10,20,4,10,6,7
2,40,20,20,2,30,4,5
2,40,30,20,9,20,4,5
2,40,40,20,2,30,4,7
2,40,50,20,14,20,6,7
2,40,0,21,3,30,4,11
2,40,1,21,3,30,4,13
2,40,3,21,3,20,6,13
2,40,5,21,2,30,4,13
2,40,10,21,2,30,4,13
2,40,20,21,2,20,4,5
2,40,30,21,9,20,4,5
2,40,40,21,2,20,4,5
2,40,50,21,2,20,4,5
2,40,0,22,3,50,4,13
2,40,1,22,3,30,4,13
2,40,3,22,3,20,4,13
2,40,5,22,2,30,4,13
2,40,10,22,2,30,4,13
2,40,20,22,2,20,4,5
2,40,30,22,2,20,4,5
2,40,40,22,12,30,4,7
2,40,50,22,2,20,4,7
2,40,0,23,3,50,4,13
2,40,1,23,3,30,4,11
2,40,3,23,3,30,4,13
2,40,5,23,3,30,4,13
2,40,10,23,2,20,4,13
2,40,20,23,2,20,4,7
2,40,30,23,9,20,4,5
2,40,40,23,12,20,4,7
2,40,50,23,2,30,4,5
2,40,0,24,3,50,4,13
2,40,1,24,3,50,4,5
2,40,3,24,2,30,4,13
2,40,5,24,2,50,4,13
2,40,10,24,2,30,4,7
2,40,20,24,7,30,4,9
2,40,30,24,2,30,4,5
2,40,40,24,2,30,4,5
2,40,50,24,14,30,4,9
2,40,0,25,3,50,4,7
2,40,1,25,3,50,4,13
2,40,3,25,4,30,4,13
2,40,5,25,2,30,4,13
2,40,10,25,2,30,4,7
2,40,20,25,12,30,4,7
2,40,30,25,2,30,4,5
2,40,40,25,12,30,4,5
2,40,50,25,14,30,4,7
2,40,0,26,3,50,4,13
2,40,1,26,3,50,4,13
2,40,3,26,3,50,4,13
2,40,5,26,3,30,4,13
2,40,10,26,2,30,4,13
2,40,20,26,2,20,4,5
2,40,30,26,2,30,4,5
2,40,40,26,2,30,4,13
2,40,50,26,2,20,4,11
2,40,0,27,3,50,4,11
2,40,1,27,3,30,4,13
2,40,3,27,3,30,4,13
2,40,5,27,3,30,4,13
2,40,10,27,2,30,4,13
2,40,20,27,2,30,4,5
2,40,30,27,2,20,4,5
2,40,40,27,2,30,4,7
2,40,50,27,2,30,4,5
2,40,0,28,3,50,4,11
2,40,1,28,3,50,4,13
2,40,3,28,4,30,4,13
2,40,5,28,3,30,4,13
2,40,10,28,2,50,4,13
2,40,20,28,2,30,4,5
2,40,30,28,2,30,4,5
2,40,40,28,22,30,4,5
2,40,50,28,2,20,4,5
2,40,0,29,3,50,4,13
2,40,1,29,3,50,4,13
2,40,3,29,3,30,4,13
2,40,5,29,6,30,4,13
2,40,10,29,7,30,4,7
2,40,20,29,7,30,4,5
2,40,30,29,9,30,4,5
2,40,40,29,2,20,4,5
2,40,50,29,2,20,4,5
2,40,0,30,3,30,6,13
2,40,1,30,3,30,4,13
2,40,3,30,3,20,4,13
2,40,5,30,3,30,4,13
2,40,10,30,4,30,4,7
2,40,20,30,7,30,4,5
2,40,30,30,2,20,4,7
2,40,40,30,2,30,4,5
2,40,50,30,14,20,4,5
2,50,0,1,3,50,4,13
2,50,1,1,3,50,4,13
2,50,3,1,3,50,4,13
2,50,5,1,3,50,4,13
2,50,10,1,4,50,4,7
2,50,20,1,2,30,4,5
2,50,30,1,2,30,4,13
2,50,40,1,2,30,4,5
2,50,50,1,2,30,4,5
2,50,0,2,3,50,4,13
2,50,1,2,3,30,6,13
2,50,3,2,3,30,6,13
2,50,5,2,3,50,4,13
2,50,10,2,13,50,4,9
2,50,20,2,7,30,4,5
2,50,30,2,2,50,4,5
2,50,40,2,2,30,4,5
2,50,50,2,14,30,4,5
2,50,0,3,3,50,4,13
2,50,1,3,3,50,4,13
2,50,3,3,4,50,4,13
2,50,5,3,5,30,4,13
2,50,10,3,2,30,4,11
2,50,20,3,7,30,4,5
2,50,30,3,2,20,4,7
2,50,40,3,12,30,4,7
2,50,50,3,2,30,4,5
2,50,0,4,3,50,4,13
2,50,1,4,3,50,4,13
2,50,3,4,3,50,4,13
2,50,5,4,2,30,4,13
2,50,10,4,2,30,4,11
2,50,20,4,2,50,4,5
2,50,30,4,9,30,4,5
2,50,40,4,2,50,4,5
2,50,50,4,2,30,4,5
2,50,0,5,3,30,6,13
2,50,1,5,3,50,4,13
2,50,3,5,3,30,4,13
2,50,5,5,3,50,4,13
2,50,10,5,4,30,4,13
2,50,20,5,12,50,4,5
2,50,30,5,2,50,4,7
2,50,40,5,12,50,4,5
2,50,50,5,2,20,4,5
2,50,0,6,3,50,4,13
2,50,1,6,3,50,4,13
2,50,3,6,3,30,4,13
2,50,5,6,3,50,4,13
2,50,10,6,2,50,4,13
2,50,20,6,2,20,6,5
2,50,30,6,2,30,4,5
2,50,40,6,2,30,4,5
2,50,50,6,2,30,4,5
2,50,0,7,3,50,4,13
2,50,1,7,3,30,6,13
2,50,3,7,3,30,4,9
2,50,5,7,3,30,4,13
2,50,10,7,2,30,4,7
2,50,20,7,2,30,4,5
2,50,30,7,2,30,4,5
2,50,40,7,2,30,4,5
2,50,50,7,2,30,4,5
2,50,0,8,3,50,4,13
2,50,1,8,3,50,4,13
2,50,3,8,3,50,4,13
2,50,5,8,2,30,4,7
2,50,10,8,2,30,4,9
2,50,20,8,2,30,4,5
2,50,30,8,2,30,4,5
2,50,40,8,2,30,4,5
2,50,50,8,2,30,4,5
2,50,0,9,3,50,4,13
2,50,1,9,3,50,4,13
2,50,3,9,2,50,4,13
2,50,5,9,3,50,4,13
2,50,10,9,2,50,4,7
2,50,20,9,2,30,4,5
2,50,30,9,2,50,4,7
2,50,40,9,12,30,4,5
2,50,50,9,2,30,4,7
2,50,0,10,3,30,4,13
2,50,1,10,3,50,4,7
2,50,3,10,3,50,4,13
2,50,5,10,3,50,4,13
2,50,10,10,2,30,4,9
2,50,20,10,2,30,4,5
2,50,30,10,2,30,4,5
2,50,40,10,2,30,4,7
2,50,50,10,2,30,4,7
2,50,0,11,3,50,4,13
2,50,1,11,3,50,4,13
2,50,3,11,3,50,4,13
2,50,5,11,3,30,4,13
2,50,10,11,2,30,4,13
2,50,20,11,2,30,4,7
2,50,30,11,2,30,4,5
2,50,40,11,12,30,4,5
2,50,50,11,2,30,4,5
2,50,0,12,3,50,4,13
2,50,1,12,3,50,4,13
2,50,3,12,4,50,4,13
2,50,5,12,3,50,4,13
2,50,10,12,4,50,4,13
2,50,20,12,2,30,4,5
2,50,30,12,2,30,4,5
2,50,40,12,2,50,4,5
2,50,50,12,2,30,4,5
2,50,0,13,3,50,4,13
2,50,1,13,3,50,4,13
2,50,3,13,3,50,4,13
2,50,5,13,3,30,4,13
2,50,10,13,4,30,4,5
2,50,20,13,2,20,6,5
2,50,30,13,2,30,4,5
2,50,40,13,2,30,4,5
2,50,50,13,2,30,4,9
2,50,0,14,3,50,4,13
2,50,1,14,3,50,4,13
2,50,3,14,3,30,6,13
2,50,5,14,3,50,4,13
2,50,10,14,2,50,4,9
2,50,20,14,2,30,4,5
2,50,30,14,9,30,4,5
2,50,40,14,2,30,4,7
2,50,50,14,2,30,4,7
2,50,0,15,3,50,4,13
2,50,1,15,3,30,4,13
2,50,3,15,3,30,4,13
2,50,5,15,6,30,4,13
2,50,10,15,4,30,4,7
2,50,20,15,12,30,4,5
2,50,30,15,9,30,4,5
2,50,40,15,12,50,4,5
2,50,50,15,53,30,4,5
2,50,0,16,3,50,4,13
2,50,1,16,4,30,6,13
2,50,3,16,3,20,6,13
2,50,5,16,2,20,6,13
2,50,10,16,2,50,4,13
2,50,20,16,2,20,6,5
2,50,30,16,2,30,4,7
2,50,40,16,2,30,4,5
2,50,50,16,2,30,4,5
2,50,0,17,3,30,6,13
2,50,1,17,3,50,4,13
2,50,3,17,3,30,4,13
2,50,5,17,3,50,4,13
2,50,10,17,2,50,4,9
2,50,20,17,2,30,4,5
2,50,30,17,9,50,4,5
2,50,40,17,12,30,4,5
2,50,50,17,2,30,4,5
2,50,0,18,3,50,4,13
2,50,1,18,3,50,4,11
2,50,3,18,3,50,4,13
2,50,5,18,3,30,4,13
2,50,10,18,2,30,4,13
2,50,20,18,2,30,4,5
2,50,30,18,2,30,4,5
2,50,40,18,2,30,4,5
2,50,50,18,2,30,4,5
2,50,0,19,3,50,4,13
2,50,1,19,3,50,4,13
2,50,3,19,3,30,4,13
2,50,5,19,3,30,4,13
2,50,10,19,7,30,4,9
2,50,20,19,2,30,4,5
2,50,30,19,2,30,4,7
2,50,40,19,12,30,4,5
2,50,50,19,2,30,4,5
2,50,0,20,3,50,4,13
2,50,1,20,3,50,4,9
2,50,3,20,3,20,6,13
2,50,5,20,2,20,6,13
2,50,10,20,2,30,4,13
2,50,20,20,2,30,4,5
2,50,30,20,2,30,4,9
2,50,40,20,22,30,4,11
2,50,50,20,2,30,4,5
2,50,0,21,3,50,4,13
2,50,1,21,3,50,4,13
2,50,3,21,2,30,4,13
2,50,5,21,2,30,4,13
2,50,10,21,2,50,4,11
2,50,20,21,2,30,4,7
2,50,30,21,9,30,4,7
2,50,40,21,2,30,4,11
2,50,50,21,14,30,4,9
2,50,0,22,3,50,4,13
2,50,1,22,3,50,4,13
2,50,3,22,4,30,4,13
2,50,5,22,3,20,6,13
2,50,10,22,2,30,6,13
2,50,20,22,7,50,4,13
2,50,30,22,9,20,6,7
2,50,40,22,2,30,4,5
2,50,50,22,2,30,4,5
2,50,0,23,3,50,4,13
2,50,1,23,4,50,4,13
2,50,3,23,2,30,6,13
2,50,5,23,2,50,4,7
2,50,10,23,2,30,4,9
2,50,20,23,2,30,4,5
2,50,30,23,2,30,4,5
2,50,40,23,2,50,4,5
2,50,50,23,2,30,4,5
2,50,0,24,3,50,4,13
2,50,1,24,4,30,4,13
2,50,3,24,3,30,4,13
2,50,5,24,2,50,4,13
2,50,10,24,2,50,4,13
2,50,20,24,7,30,4,7
2,50,30,24,25,30,4,9
2,50,40,24,2,30,4,5
2,50,50,24,14,30,4,5
2,50,0,25,3,50,4,13
2,50,1,25,3,50,4,13
2,50,3,25,3,50,4,13
2,50,5,25,2,50,4,13
2,50,10,25,2,30,4,13
2,50,20,25,7,30,4,11
2,50,30,25,2,30,4,5
2,50,40,25,12,30,4,9
2,50,50,25,14,30,4,5
2,50,0,26,3,50,4,13
2,50,1,26,4,30,4,13
2,50,3,26,3,50,4,13
2,50,5,26,3,30,4,13
2,50,10,26,2,50,4,7
2,50,20,26,2,30,4,5
2,50,30,26,2,30,4,5
2,50,40,26,2,30,4,5
2,50,50,26,14,20,4,5
2,50,0,27,3,50,4,13
2,50,1,27,4,30,4,13
2,50,3,27,3,50,4,13
2,50,5,27,2,50,4,13
2,50,10,27,2,30,4,5
2,50,20,27,2,30,4,7
2,50,30,27,2,30,4,5
2,50,40,27,2,30,4,5
2,50,50,27,2,30,4,5
2,50,0,28,3,50,4,13
2,50,1,28,4,50,4,13
2,50,3,28,3,50,4,13
2,50,5,28,2,50,4,9
2,50,10,28,2,30,4,13
2,50,20,28,2,50,4,5
2,50,30,28,2,30,4,5
2,50,40,28,2,30,4,5
2,50,50,28,2,30,4,7
2,50,0,29,3,50,4,13
2,50,1,29,3,50,4,13
2,50,3,29,4,30,6,13
2,50,5,29,3,30,4,13
2,50,10,29,4,50,4,13
2,50,20,29,2,30,4,5
2,50,30,29,9,30,4,5
2,50,40,29,2,30,4,5
2,50,50,29,14,30,4,5
2,50,0,30,3,50,4,13
2,50,1,30,3,50,4,13
2,50,3,30,4,50,4,13
2,50,5,30,3,20,6,13
2,50,10,30,4,30,4,13
2,50,20,30,2,30,4,5
2,50,30,30,2,30,4,7
2,50,40,30,2,50,4,5
2,50,50,30,2,30,4,5
